,Player,Battles,Rank,Win rate,Avg. frags,Avg. damage
10017,SuperHeroAurum,159,7,51.57%,0.52,41 909
10020,delta700,64,9,51.56%,0.78,72 417
10020,Sweetsweetback,64,9,51.56%,0.39,21 752
10020,Geauxtiger,64,8,51.56%,0.81,66 031
10020,Surfman221,128,7,51.56%,0.8,53 916
10020,dixiefried,64,10,51.56%,0.41,35 260
10020,IForkings,64,9,51.56%,0.64,45 501
10020,Noob102,128,8,51.56%,0.76,49 041
10020,Inazuma_poi,64,8,51.56%,0.75,43 887
10020,Lord_Ironlight,64,8,51.56%,1.06,49 892
10020,chiwisi,353,4,51.56%,0.63,25 609
10020,Admiral_Kang,128,8,51.56%,0.41,36 042
10031,Hussar_ca,97,8,51.55%,0.79,48 183
10031,Goose691,291,4,51.55%,0.55,46 676
10031,kjh1052,97,9,51.55%,0.52,46 289
10031,Alfa84,97,7,51.55%,0.69,33 263
10031,snowshipper,97,8,51.55%,0.66,51 321
10036,arman1998aguilar,130,8,51.54%,0.71,57 759
10036,Assassin_Mus,390,1,51.54%,0.66,46 720
10038,KingKohn,229,6,51.53%,0.66,52 958
10038,greengem,262,4,51.53%,0.6,36 147
10038,_Zeca_,196,3,51.53%,0.57,35 122
10038,Laurufinwe,163,5,51.53%,0.58,37 150
10038,Plinsirv,163,5,51.53%,0.82,77 006
10043,Beanman,66,9,51.52%,0.62,43 098
10043,BleedingKansas,33,11,51.52%,0.42,31 652
10043,Jaag_Jaff,33,9,51.52%,0.61,36 032
10043,Hurinml,33,9,51.52%,1.0,54 668
10043,Wolfhere,99,6,51.52%,0.61,42 588
10043,Dogue,99,7,51.52%,0.61,40 854
10043,Taffrail,33,9,51.52%,0.52,46 039
10043,Chiller_,33,10,51.52%,0.55,49 865
10043,Bracjeff,33,10,51.52%,0.58,24 139
10043,2PANZER_SPYKE,33,10,51.52%,0.67,41 773
10043,sportsmanb21,33,11,51.52%,0.97,83 809
10043,Cyberios,33,10,51.52%,0.67,49 547
10043,AcoroPancakes,33,10,51.52%,0.79,59 417
10043,Jtkidd1978,33,10,51.52%,0.45,47 545
10043,mumphred,33,9,51.52%,0.55,32 222
10043,Juan14_14,165,6,51.52%,0.83,54 432
10043,Soviet_CareBear,33,10,51.52%,0.73,53 577
10043,Havik1a,33,10,51.52%,0.39,40 862
10043,killerpat_1,33,10,51.52%,0.7,40 362
10043,crazyhusky,99,6,51.52%,0.8,66 628
10043,sarquis,66,10,51.52%,0.3,30 186
10043,Cheesepirate,33,10,51.52%,0.7,54 993
10043,Luphelia,66,10,51.52%,0.64,49 833
10043,aclaudiof,33,11,51.52%,0.39,32 573
10043,Akenaten,66,10,51.52%,0.5,47 230
10043,SUNAGA,33,10,51.52%,0.73,57 081
10043,vicTHOR_2401,33,11,51.52%,0.15,21 992
10043,JaserKn,66,8,51.52%,0.91,72 468
10043,A18_hero,33,10,51.52%,0.42,40 873
10043,John_Li_2016,33,10,51.52%,0.79,73 118
10043,TheLittleTorpThatCould,66,9,51.52%,0.61,34 404
10043,Ric3_Cooker,33,10,51.52%,0.97,59 819
10043,RedScilent,33,11,51.52%,0.79,43 670
10043,billybob4412,33,10,51.52%,1.03,71 316
10043,mmcswss,33,11,51.52%,0.45,41 750
10043,Violetttt,132,6,51.52%,0.91,51 676
10043,BlueSabreX,66,7,51.52%,0.95,40 396
10043,Mudder48i,33,9,51.52%,0.61,31 282
10043,t_magnum,33,10,51.52%,0.55,47 862
10043,PcKpr,297,4,51.52%,0.69,58 746
10043,telescopedepth,231,5,51.52%,0.75,35 234
10043,captaim49,33,10,51.52%,0.21,27 567
10043,Mateo_D_7,99,8,51.52%,1.09,60 705
10043,HAHAHA666_warrior,33,11,51.52%,0.55,50 867
10043,bruxo_2019,165,7,51.52%,0.57,45 096
10043,Yimin_Chern,33,10,51.52%,0.58,52 623
10043,Max_Jets,33,10,51.52%,1.0,31 182
10043,Lemming_dm,231,4,51.52%,0.58,39 093
10043,FlamingShark,33,11,51.52%,0.52,44 001
10043,Petrovich73,33,10,51.52%,0.39,50 155
10043,cesar260196,33,10,51.52%,0.39,42 408
10043,Geisterschiff,66,10,51.52%,0.24,25 494
10095,McKreeger,365,5,51.51%,0.65,39 846
10096,curvature1234,233,5,51.5%,0.61,41 695
10096,PAYdaPIPER,266,1,51.5%,0.66,40 524
10096,AgueroFA1,167,7,51.5%,1.01,59 438
10096,wavedog,266,6,51.5%,0.67,60 483
10096,Raz900,233,6,51.5%,0.57,41 057
10101,3ffigy,101,6,51.49%,0.72,60 778
10101,deresistance,202,5,51.49%,0.63,46 696
10101,RogueJackal,303,1,51.49%,1.06,58 692
10101,HerrHenniges,437,3,51.49%,0.75,50 754
10101,OTvisionnz,101,9,51.49%,0.51,39 073
10101,Ross0513,101,8,51.49%,0.56,36 863
10101,Mellon_Tree,101,9,51.49%,0.65,59 211
10101,steelcowboy1,101,9,51.49%,0.44,38 293
10101,FIatliner,101,10,51.49%,0.63,52 173
10110,Pendoric,237,5,51.48%,0.59,23 025
10110,lieutenant_dan_143,270,5,51.48%,0.4,30 466
10112,sultansean,136,7,51.47%,0.54,41 449
10112,Fandorin,136,3,51.47%,0.8,45 926
10112,Sturmtiger44,68,9,51.47%,0.53,41 472
10112,wileyc143,68,8,51.47%,0.74,44 782
10112,s3g,68,9,51.47%,0.54,22 110
10112,scootb73,272,6,51.47%,0.42,38 039
10112,SGT_Slaughtered,68,8,51.47%,0.78,42 896
10112,Phantom_Marksman_Warrior,136,5,51.47%,0.75,49 648
10112,Caernavon,136,6,51.47%,0.74,66 390
10112,kameruza,136,5,51.47%,0.71,59 129
10112,jika_,136,8,51.47%,0.58,30 417
10112,awesome101_21x,68,9,51.47%,1.07,57 373
10112,proty2,68,9,51.47%,0.68,56 624
10112,D_S_K,204,6,51.47%,0.49,29 251
10126,ElEraser,171,8,51.46%,0.55,33 200
10126,Wojorides,206,4,51.46%,0.5,40 692
10126,SeekingCitadels,103,8,51.46%,0.43,49 215
10126,DToddU5,103,8,51.46%,0.59,54 881
10126,Joshuarulez,103,9,51.46%,0.68,46 313
10126,Beaver_Scout,206,1,51.46%,0.85,53 053
10126,ClarenDong,103,7,51.46%,0.58,28 199
10126,Lin5105,103,9,51.46%,0.46,43 033
10126,San_Games,103,10,51.46%,0.62,49 291
10126,au_JIMMY_HOFFA,206,6,51.46%,0.57,47 463
10136,TactYs,241,5,51.45%,0.84,46 280
10136,beijingyemer,276,3,51.45%,0.55,51 559
10136,kamehebereke,173,6,51.45%,0.8,51 190
10136,salmarciano,138,10,51.45%,0.63,47 878
10140,Panzergt,278,5,51.44%,0.54,32 983
10140,TitoTimeBomb,278,5,51.44%,0.85,56 707
10140,mkal_1,278,5,51.44%,0.44,30 931
10140,shepherdmartel,278,5,51.44%,0.61,31 639
10144,Stradivarious,35,10,51.43%,0.6,50 108
10144,CreCre,35,10,51.43%,0.51,58 443
10144,Rykus,35,10,51.43%,0.49,58 331
10144,skclarey,35,9,51.43%,0.57,36 172
10144,Haexxus,35,10,51.43%,0.86,54 413
10144,BobP,35,10,51.43%,0.4,44 776
10144,akitootika,35,9,51.43%,0.94,68 686
10144,WarmasterCharlie,35,10,51.43%,0.69,55 314
10144,olaf1924,70,9,51.43%,0.43,37 575
10144,Grey_Deth,35,12,51.43%,0.54,45 727
10144,Herrweiss,70,9,51.43%,0.47,42 919
10144,B0RAK,210,4,51.43%,0.71,43 505
10144,arturo8722,35,10,51.43%,0.74,55 769
10144,ito717,35,10,51.43%,0.49,36 306
10144,Hawk_Talon,105,9,51.43%,0.51,32 685
10144,HerpesTheHappyHippo,35,9,51.43%,0.66,59 361
10144,_DIAMONDBACK__1,35,10,51.43%,0.26,32 854
10144,DudeItsTurtle,35,9,51.43%,0.94,76 722
10144,Kill4Food,35,10,51.43%,0.89,32 754
10144,Zman1271,35,11,51.43%,0.54,52 123
10144,U505_Gunner,210,6,51.43%,0.43,28 298
10144,AnjosdoMar,35,11,51.43%,0.74,58 185
10144,Midnite_Raider,105,6,51.43%,0.75,34 774
10144,Sacha008,35,9,51.43%,0.6,31 663
10144,Caleb3477,35,10,51.43%,0.8,44 202
10144,Alfonso_Azpeitia,35,10,51.43%,0.54,49 328
10144,CaptainArgus,35,10,51.43%,0.34,38 837
10144,Friesland,35,9,51.43%,0.63,51 219
10144,_Rabbitdave,35,10,51.43%,0.66,44 177
10144,flfn4086,70,10,51.43%,0.63,60 923
10144,real_old_driver,35,11,51.43%,1.0,67 526
10144,zedie,35,10,51.43%,0.69,47 728
10144,_Shackal_,35,9,51.43%,0.94,56 649
10144,VelocityC7,70,9,51.43%,0.56,32 367
10144,Leljanitor,35,11,51.43%,0.49,42 660
10144,adcarry1989,35,10,51.43%,0.89,57 012
10144,DomainRC45,35,9,51.43%,0.89,55 089
10144,privaterookie_2018,70,9,51.43%,0.39,20 207
10144,Segarion,35,10,51.43%,0.49,48 019
10144,R1NZL3R_1,35,11,51.43%,0.26,26 798
10144,TK_Khal_61,35,10,51.43%,0.86,68 163
10144,Dennis_M_1,35,10,51.43%,0.29,24 167
10144,snobored,35,10,51.43%,0.54,47 653
10144,YoungSir22,35,10,51.43%,0.94,60 643
10144,SubtleSpecter,35,10,51.43%,0.6,53 990
10144,Brizkit,35,10,51.43%,0.6,51 963
10144,kai5987,70,8,51.43%,0.76,42 150
10144,Cpt_Madone,70,8,51.43%,0.43,42 650
10144,Grim0013,35,10,51.43%,0.49,38 470
10144,Shandelzare,35,9,51.43%,0.71,64 834
10144,Borganantuase_Forever,105,9,51.43%,0.47,41 967
10144,c3doyle,70,9,51.43%,0.57,28 261
10196,00Smurf,247,5,51.42%,0.57,45 598
10196,SortDragon,282,1,51.42%,0.96,70 732
10196,red_cricket,212,4,51.42%,0.74,52 860
10196,USAPatriotGamer,247,6,51.42%,0.71,62 320
10200,Geokazuz,142,5,51.41%,0.74,29 790
10200,Hungria15,142,6,51.41%,0.78,67 807
10202,Spishak,358,4,51.4%,0.78,54 042
10202,ARKANSAS904,393,1,51.4%,0.6,47 230
10202,Lchess,107,10,51.4%,0.63,32 982
10202,PTS97,107,8,51.4%,0.61,51 364
10202,Durowatha,179,7,51.4%,0.73,48 332
10207,Deltadubbie,72,10,51.39%,0.61,51 862
10207,Protocol_17,72,9,51.39%,0.46,31 318
10207,amchckn,72,9,51.39%,0.89,70 310
10207,Perfect_Situp,72,9,51.39%,0.72,64 170
10207,ingeniero_27,72,9,51.39%,0.57,39 891
10207,jameshorwitz,72,9,51.39%,0.47,44 348
10207,Palanko,72,8,51.39%,0.78,51 210
10214,themanwithanrx7,109,6,51.38%,1.07,57 230
10214,3thn0l,253,2,51.38%,1.03,67 531
10216,marelo45,183,4,51.37%,0.88,63 861
10216,Krylis,146,5,51.37%,1.01,78 028
10216,Kimy_Bowen,255,3,51.37%,0.65,56 773
10216,Auro_WoW,255,1,51.37%,0.71,57 814
10216,Featherdustr,183,5,51.37%,0.5,49 016
10221,MoEagles,220,8,51.36%,0.5,38 258
10221,captshack69,257,5,51.36%,0.57,31 168
10221,SDSUPinoy,220,6,51.36%,0.73,47 887
10224,MCOBlademan,37,10,51.35%,0.73,51 500
10224,MaxPayne117,37,10,51.35%,0.49,36 918
10224,harp2012,37,10,51.35%,0.32,25 100
10224,Dracarys93,37,11,51.35%,0.59,72 088
10224,Spade1324,37,10,51.35%,1.16,83 762
10224,TheRealXXX,37,10,51.35%,0.62,45 679
10224,BozoNightmare,37,10,51.35%,0.68,67 163
10224,Echo6Tango4,74,9,51.35%,0.61,44 221
10224,lfsperandio,37,10,51.35%,0.49,52 945
10224,smf117,37,10,51.35%,0.95,74 755
10224,GhostBunyip,222,5,51.35%,0.55,25 945
10224,LaughingCanuck,37,10,51.35%,0.84,43 377
10224,Loliboat_Senpai,37,10,51.35%,0.78,58 579
10224,evan_77,37,10,51.35%,0.78,69 011
10224,DBelgrano,37,9,51.35%,0.51,36 943
10224,Sempie,37,10,51.35%,0.59,34 884
10224,marsovac87,37,9,51.35%,0.95,65 374
10224,Drfeelgood16,37,10,51.35%,0.22,19 327
10224,Crap_Shooter_Mcgavin,74,9,51.35%,0.7,53 107
10224,Battleship_Rukia,37,10,51.35%,1.0,54 562
10224,SPAPtasticles,74,5,51.35%,0.97,56 697
10224,Canuk_2016,37,11,51.35%,0.62,48 973
10224,Douglas_Gardner,185,7,51.35%,0.58,37 286
10224,xmlsurfsx,37,10,51.35%,0.46,21 784
10224,Killjoy_53,37,10,51.35%,0.24,33 570
10224,MichaelJakaSwifty,74,10,51.35%,0.65,50 636
10224,Yugmada,74,9,51.35%,0.84,62 934
10224,Kiss003,37,10,51.35%,0.43,46 099
10224,iago501,37,9,51.35%,0.68,64 327
10224,__Legionnaire__,37,10,51.35%,0.62,48 559
10224,Daddius,37,10,51.35%,0.92,61 763
10224,Itsnotbananas,37,10,51.35%,0.89,79 317
10224,darth_beer,37,10,51.35%,0.41,44 566
10224,dami5,74,8,51.35%,0.88,64 440
10224,Commander_Leviathan,37,10,51.35%,0.46,43 591
10224,PUERTO_RICO_A,37,10,51.35%,0.84,51 321
10224,studs_v,74,8,51.35%,0.89,61 239
10224,Thunde_Thane_Yan,37,10,51.35%,1.05,70 756
10224,JohnnyBeGood92,74,9,51.35%,0.8,53 992
10224,DrewbieRoks,74,8,51.35%,0.46,28 118
10224,denislima75,37,10,51.35%,0.41,30 647
10224,RussianChode,74,9,51.35%,0.46,28 163
10224,rinokid3073,37,10,51.35%,0.24,28 325
10224,KrisZQVQ,37,10,51.35%,0.54,40 401
10224,Wakko2020,37,10,51.35%,0.68,47 922
10269,The007Brain,224,5,51.34%,0.69,64 745
10269,Bobrito,337,6,51.34%,0.59,38 625
10269,cliuzhou_wzx,337,3,51.34%,0.71,67 359
10272,Insane08Mustang,113,9,51.33%,0.72,61 511
10272,RoyalJelly,226,5,51.33%,0.5,29 600
10272,Vladimir23_destroyer,150,7,51.33%,0.64,56 062
10272,The__Stranger,113,7,51.33%,0.73,37 163
10272,Warbler9,113,8,51.33%,0.42,26 002
10272,ReinhardVonLohengram,150,7,51.33%,0.7,59 491
10278,imaspytwo,76,10,51.32%,0.36,29 850
10278,YetiMemeMeister,76,10,51.32%,0.64,51 183
10278,Boda121,228,3,51.32%,0.72,38 404
10278,MagicStrikeEX,189,5,51.32%,0.81,59 820
10278,Mark_killa03,152,8,51.32%,0.61,45 027
10278,spensor,76,8,51.32%,0.72,39 482
10278,2FKNBAD,265,4,51.32%,0.73,51 466
10278,SanteLance,76,8,51.32%,0.8,41 157
10278,Mitogen,189,4,51.32%,0.82,52 379
10287,NaiLz7768,191,7,51.31%,0.59,47 113
10288,Tillt_RF,308,4,51.3%,0.58,29 909
10288,Marte_Ultor_1,154,5,51.3%,0.64,49 759
10288,Rufus2350,154,9,51.3%,0.53,35 648
10288,Almirante_Lynch_23,269,5,51.3%,0.5,45 374
10288,GeeTweeter,269,5,51.3%,0.59,41 989
10288,Thalaron,154,5,51.3%,0.73,44 797
10294,AUDK_Scott,39,11,51.28%,0.79,46 518
10294,rangerdog1958,117,7,51.28%,0.59,28 676
10294,Schwere_Panzer,39,10,51.28%,0.51,51 537
10294,AB_Shooter,39,10,51.28%,0.74,52 281
10294,boats1,39,10,51.28%,0.28,21 261
10294,Ramgor,78,7,51.28%,0.6,28 646
10294,BiggNuGgEt,39,10,51.28%,0.31,27 554
10294,sturm43,39,9,51.28%,1.08,55 572
10294,SilverWyvern,39,9,51.28%,0.92,61 223
10294,bubbadevlin,39,10,51.28%,0.59,49 415
10294,matias2390,39,11,51.28%,0.38,23 133
10294,HyperFish,39,10,51.28%,0.44,32 250
10294,Prostatexam,39,10,51.28%,0.74,53 069
10294,ronegpi,78,9,51.28%,0.77,66 842
10294,SugaCookie,39,9,51.28%,1.08,52 280
10294,LaughingJayhawk,39,10,51.28%,0.69,46 431
10294,Buffdog_steel,39,10,51.28%,0.77,38 493
10294,Arctius,39,9,51.28%,0.82,40 510
10294,androdz,39,10,51.28%,0.74,54 989
10294,CaptPotatoeHead,39,11,51.28%,0.72,56 404
10294,tspag12,39,10,51.28%,0.51,20 696
10294,badchianti,39,9,51.28%,1.13,81 760
10294,Steven_1969,39,10,51.28%,0.51,34 904
10294,Tirpitzed,39,9,51.28%,1.13,57 509
10294,GUDA_69,195,6,51.28%,0.65,53 419
10294,The_Other_Allan,78,8,51.28%,0.58,45 809
10294,_DeathRow_,195,3,51.28%,0.73,41 510
10294,Cheese_Baron,39,10,51.28%,0.64,30 664
10294,Branch37,78,9,51.28%,0.77,54 743
10294,Novabane,234,6,51.28%,0.44,35 964
10294,Ro__,39,9,51.28%,1.23,65 796
10294,McRex,39,11,51.28%,0.54,29 126
10294,WeekendLossStreak,156,5,51.28%,0.64,58 690
10294,JohnHarambe,39,10,51.28%,0.67,55 040
10294,1962kotobuki,39,10,51.28%,0.38,37 673
10294,higibigi,39,10,51.28%,0.59,46 148
10330,DarkDust,197,5,51.27%,0.6,41 552
10330,MARDET23,158,8,51.27%,0.55,37 040
10330,Synpax,158,5,51.27%,0.79,53 941
10330,_Iron_Monk_,275,4,51.27%,0.57,26 858
10334,_RegisSanches_,199,5,51.26%,0.55,42 873
10334,Fyewall,119,9,51.26%,0.61,50 267
10336,DocHolliday_,80,10,51.25%,0.42,34 249
10336,swordfinder,80,9,51.25%,0.3,36 514
10336,thechosenarcher,80,9,51.25%,0.59,54 397
10336,Samppaio,80,8,51.25%,0.66,54 425
10336,HerreraMZH,80,7,51.25%,0.85,56 923
10336,Peregrine_911,80,11,51.25%,0.62,52 248
10342,Dylan_Freadhoff,121,4,51.24%,0.56,38 814
10342,danday1986_1,121,9,51.24%,0.55,43 205
10342,Exadiusx,121,9,51.24%,0.93,69 623
10345,Danthrax,408,4,51.23%,0.67,53 924
10345,KIMCiwarrior,324,5,51.23%,0.61,54 221
10345,Aurelin,324,4,51.23%,0.78,47 940
10345,str1ngth3ory,324,1,51.23%,0.74,59 871
10349,kasmodeus,41,9,51.22%,0.78,71 507
10349,Scionkai,41,10,51.22%,0.71,48 933
10349,dreamerdude,82,7,51.22%,0.8,53 040
10349,RMS_Gigantic,41,10,51.22%,0.61,44 003
10349,Fortune274,41,10,51.22%,0.66,40 336
10349,Doccryer,41,10,51.22%,0.61,43 563
10349,Whistling_Pickle,41,10,51.22%,0.71,61 460
10349,p40p51,41,10,51.22%,0.24,41 099
10349,Seal_Team_Sicks,41,10,51.22%,0.34,26 316
10349,zila1,41,10,51.22%,0.56,41 321
10349,Excecutive_Shark,82,8,51.22%,0.41,42 613
10349,rou9hn3ck,41,11,51.22%,0.59,47 304
10349,ScatCat,41,9,51.22%,0.85,50 631
10349,Gizmoguy55,82,10,51.22%,0.55,50 782
10349,Slightlyaskewed,82,7,51.22%,0.59,39 249
10349,Plunder_Track,82,7,51.22%,0.41,32 003
10349,Agent_L,41,10,51.22%,1.0,65 705
10349,Derosa,41,10,51.22%,0.63,45 183
10349,De_Luna,41,10,51.22%,0.51,37 043
10349,kybrisket,41,10,51.22%,0.41,31 860
10349,Edu_Rio,41,10,51.22%,0.61,57 038
10349,Ballsi,41,10,51.22%,0.54,36 734
10349,M4NL,41,10,51.22%,0.76,56 356
10349,battlefed87,41,9,51.22%,0.68,42 305
10349,zhijieren,246,6,51.22%,0.37,32 424
10349,Ful4Nito,82,8,51.22%,0.66,44 239
10349,Chewbear2017,82,8,51.22%,0.8,70 400
10349,Captzap76,287,4,51.22%,0.65,54 945
10349,WildHaggis,41,10,51.22%,0.63,41 621
10349,Buckwheat6,41,10,51.22%,0.46,44 209
10349,TheHydraGamer1337,82,10,51.22%,0.38,20 573
10349,_NAGY,287,3,51.22%,0.62,30 804
10349,Dark_Somnus,41,9,51.22%,1.12,79 955
10349,grajau,41,8,51.22%,1.07,67 799
10349,Captmorgan22408,123,10,51.22%,0.68,52 257
10349,jcortes,41,10,51.22%,0.49,27 232
10349,Dark_Razgriz89,41,10,51.22%,0.37,55 967
10349,TenthIkarus,41,10,51.22%,0.8,64 974
10349,RedSky1895,123,9,51.22%,0.94,72 086
10349,thaleson,41,10,51.22%,0.49,24 724
10389,Stop_touching_my_Citadel,248,5,51.21%,0.73,50 952
10389,AdmiralNoodle,289,1,51.21%,0.71,51 923
10389,Oshirigami,330,3,51.21%,0.68,44 278
10392,Jimmy2Shakes,250,5,51.2%,0.69,63 871
10392,Herbert_von_Tokyo,209,6,51.2%,0.56,53 453
10392,Supertaquito,209,5,51.2%,0.67,55 991
10392,Dont_Lewd_Loli_Kitakaze,209,3,51.2%,0.81,45 325
10392,Capitain_Barbosa,125,6,51.2%,0.6,38 290
10392,Flying_Chunks,166,4,51.2%,0.78,43 115
10392,BannerMan,166,7,51.2%,0.68,47 281
10392,Kinmujim,332,6,51.2%,0.65,53 749
10392,PodoBanana1,125,6,51.2%,0.7,37 062
10392,mohi_destroyer,125,7,51.2%,0.85,52 794
10402,Saren_Sasaki,84,9,51.19%,0.92,54 507
10402,Aenrikchan,84,8,51.19%,0.52,44 703
10402,blood1982,84,10,51.19%,0.63,44 393
10405,quidda,211,4,51.18%,0.53,29 879
10405,T_38,127,7,51.18%,0.56,64 554
10407,hondomatic,213,5,51.17%,0.44,29 508
10408,EquinoxCB,43,8,51.16%,1.42,92 399
10408,angermanagement,43,10,51.16%,0.81,73 205
10408,icerain29,43,11,51.16%,1.02,73 297
10408,crankytanker51,43,11,51.16%,0.6,56 558
10408,ArcfireHOF,43,11,51.16%,0.86,35 025
10408,Dasyogranma,129,6,51.16%,0.6,24 782
10408,SAL1973,43,10,51.16%,0.44,42 239
10408,El_Pepe,43,10,51.16%,0.51,36 675
10408,TowelsPrime,43,11,51.16%,0.51,43 210
10408,country_styleLIFE,86,8,51.16%,0.62,58 336
10408,Vexten,43,10,51.16%,0.56,49 399
10408,Alex_Andre,43,10,51.16%,0.49,38 283
10408,sn33z3m34t,86,10,51.16%,0.55,59 063
10408,Capt_Inigo_Montoya,43,10,51.16%,0.77,40 038
10408,IIGnomeII,43,10,51.16%,0.65,43 007
10408,xxchegarxx,43,10,51.16%,0.35,41 554
10408,WarMonger_975,43,10,51.16%,0.3,40 770
10408,qzsb,43,8,51.16%,1.0,95 306
10408,Diddy_Kongs_Quest,43,9,51.16%,0.74,68 710
10408,LuciusInvictus,43,10,51.16%,0.56,47 398
10408,tapeworm28,43,10,51.16%,0.51,32 754
10408,Tyrannicus_Conquest_I,43,10,51.16%,0.84,55 141
10408,MarakutayaBR,86,9,51.16%,0.62,55 417
10408,Tcanero,43,9,51.16%,0.86,58 679
10408,DoughBoy8591,43,10,51.16%,0.58,44 559
10408,Swim4it,43,10,51.16%,0.67,35 927
10408,wjmosquito2013,129,8,51.16%,0.67,52 870
10408,ShinjoAkane,129,5,51.16%,0.94,65 622
10408,hary12,43,9,51.16%,1.0,58 710
10408,freeecandyvan,86,9,51.16%,0.58,56 674
10438,Lucky_Madricks,131,5,51.15%,0.74,43 521
10438,wolfmarx,131,9,51.15%,0.84,62 414
10438,paco_espartam_117,260,4,51.15%,0.75,50 500
10438,Kronm1,305,4,51.15%,0.5,42 999
10438,DrowningWitch,131,7,51.15%,0.42,35 949
10438,Tokyo_Hot_1945,262,5,51.15%,0.65,45 634
10438,blammo_2017,131,6,51.15%,0.77,45 631
10445,Striker1602,88,10,51.14%,0.76,53 433
10445,Miku_Empowered,88,7,51.14%,0.88,58 615
10445,M3ats,88,9,51.14%,0.73,47 536
10445,GLADIATOR1980,350,5,51.14%,0.47,40 939
10445,Sultry_One,88,10,51.14%,0.42,42 914
10445,OpenAI_Alpha,219,1,51.14%,0.81,57 060
10445,Sikkem_Rex,88,7,51.14%,0.68,63 739
10452,jondread,266,4,51.13%,0.6,43 580
10452,I_Sink_Yolos,221,8,51.13%,0.45,32 963
10452,Death_Adder_70,221,6,51.13%,0.48,39 542
10452,TTV_WafflestompOz,133,7,51.13%,0.89,68 193
10456,grunt67_killer,223,6,51.12%,0.39,46 844
10456,Cheescake,401,1,51.12%,0.79,51 398
10456,Yankee3Alpha,178,4,51.12%,0.89,65 156
10456,SaotomeAoi,579,1,51.12%,0.53,46 040
10460,robotechmaster,45,9,51.11%,0.53,50 807
10460,iRunAndDieTired,45,10,51.11%,0.71,54 041
10460,NikatNite,45,10,51.11%,0.67,47 324
10460,Kell_Horn,45,9,51.11%,0.98,69 611
10460,Action_Hero_John_Cusak,315,3,51.11%,0.51,41 059
10460,BigCooley72,45,10,51.11%,0.98,66 683
10460,TEX117,90,9,51.11%,0.63,41 836
10460,RemiseroLoco,45,10,51.11%,0.44,37 632
10460,mnms1234,45,9,51.11%,0.98,59 367
10460,KennyJohn,180,6,51.11%,0.61,37 757
10460,AndSaintz,45,10,51.11%,0.67,45 350
10460,capitaoxavier99,45,10,51.11%,0.51,42 567
10460,nilbrytho,45,10,51.11%,0.47,26 978
10460,Sparks2016,45,11,51.11%,0.82,63 778
10460,Master_FartbarF,45,11,51.11%,0.51,40 776
10460,synthmagic,90,9,51.11%,0.49,34 598
10460,TheresGyresOfThatStuff,45,10,51.11%,0.73,49 522
10460,Topredo_Timjn,45,10,51.11%,0.69,32 357
10460,HMS_Albatross,45,10,51.11%,0.56,43 737
10460,Heyder_lopez,45,10,51.11%,0.33,42 545
10460,dezytwo,45,10,51.11%,0.51,21 025
10460,Siegfried_Scourge,45,8,51.11%,1.04,86 801
10460,Narfantic,45,9,51.11%,0.8,60 972
10460,Tomas_140,45,10,51.11%,0.47,36 063
10460,Khyfa,45,10,51.11%,0.69,65 082
10460,Poseidon_055,45,10,51.11%,0.62,53 942
10460,k35_,45,9,51.11%,0.49,42 882
10460,retrocausality,45,9,51.11%,0.49,23 730
10488,DerTiger1965,184,6,51.09%,0.5,38 216
10488,upnorth,137,6,51.09%,0.88,69 593
10488,tccstorey,321,1,51.09%,0.54,32 469
10488,1966spartacus,92,9,51.09%,0.55,52 021
10488,Lt_Newcastle,184,6,51.09%,0.62,28 145
10488,MadmanPossessed,184,6,51.09%,0.62,40 714
10494,bblack2515,139,6,51.08%,0.83,52 069
10495,Iriya,280,1,51.07%,0.63,53 150
10496,TheFreakingPope,47,10,51.06%,0.55,53 660
10496,Edik,47,8,51.06%,0.83,48 718
10496,Desslock,94,10,51.06%,0.39,24 500
10496,Cpt_Wiggy,47,10,51.06%,0.55,37 603
10496,Dobbey,188,1,51.06%,0.63,60 172
10496,drackenkaiser,47,10,51.06%,0.51,39 455
10496,Yamorth,47,10,51.06%,0.51,40 085
10496,obermeister,47,9,51.06%,0.87,55 540
10496,SKYSILENCENY,94,9,51.06%,0.51,44 677
10496,DarkLinkFenix,47,9,51.06%,0.66,50 619
10496,Hazmat42690,47,9,51.06%,0.89,44 768
10496,Katana79,47,10,51.06%,0.74,53 148
10496,destroyer758,47,10,51.06%,0.45,49 213
10496,Bigguido,47,10,51.06%,0.43,41 983
10496,Tyrex_56,94,8,51.06%,0.64,46 647
10496,Predador_2017,47,9,51.06%,0.91,61 649
10496,Ryuutakeo,47,11,51.06%,0.7,58 516
10496,goalie1959,47,10,51.06%,0.53,20 256
10496,LzG_2017,47,10,51.06%,0.6,45 909
10496,Impulsecat,47,10,51.06%,0.43,36 424
10496,mostrosiete,47,9,51.06%,0.68,37 398
10496,sharkattack233,47,10,51.06%,0.81,58 190
10496,RIPPER_DD,94,7,51.06%,0.78,44 540
10496,Peroxide,94,8,51.06%,0.77,52 055
10496,Study_monster,47,10,51.06%,0.85,72 671
10521,brenob13,190,8,51.05%,0.72,49 315
10521,Comrade_Jimmy,143,5,51.05%,0.8,44 709
10521,Russ_Wheeler,143,6,51.05%,0.65,50 681
10521,Ignas_s,143,9,51.05%,0.51,36 121
10521,carlosprestagm,333,4,51.05%,0.49,38 953
