,Player,Battles,Rank,Win rate,Avg. frags,Avg. damage
19834,TheWoods,26,12,34.62%,0.38,31 994
19834,glhmedic,26,12,34.62%,0.88,28 189
19834,baronlamorte,26,14,34.62%,0.38,33 736
19834,RRAMM,26,12,34.62%,0.27,25 260
19834,JD_55,26,14,34.62%,0.23,26 074
19834,Silent_Partner_Pagosa,26,12,34.62%,0.23,34 531
19834,joerock333,26,15,34.62%,0.15,31 209
19834,Carlos581,26,12,34.62%,0.27,34 020
19834,Aquilinius,52,12,34.62%,0.48,36 674
19834,LordGambier,26,13,34.62%,0.42,34 573
19834,danodragon77,26,11,34.62%,0.23,36 097
19834,Troy_patterson,26,11,34.62%,1.08,79 244
19834,HMS_Winnipeg_1,26,15,34.62%,0.08,22 496
19834,PT109_27,26,15,34.62%,0.73,53 706
19834,zaladino22,78,12,34.62%,0.47,39 449
19834,Decrepitpluto,26,15,34.62%,0.35,36 397
19834,arianogregorio,52,12,34.62%,0.33,25 499
19853,CaptnAndy,55,12,34.55%,0.16,26 127
19854,alejandro_diaz,29,11,34.48%,0.55,52 673
19854,Dreadnaught_Blitz,29,14,34.48%,0.59,39 508
19854,Chaos13_iron,58,12,34.48%,0.21,24 223
19854,kaitlan1011b,29,14,34.48%,0.28,24 146
19854,spicysandwich13,29,14,34.48%,0.48,27 383
19854,BigBata,29,11,34.48%,0.48,37 137
19854,Clever_Moniker,58,12,34.48%,0.53,31 139
19861,hmsMoonpenny_96,119,12,34.45%,0.26,21 274
19862,mr_von,32,11,34.38%,0.25,23 555
19862,ArtichokeCaptain,32,14,34.38%,0.31,41 190
19862,_grey_hawk_,64,12,34.38%,0.47,50 987
19862,harley_96,64,12,34.38%,0.25,36 718
19862,ewc_warrior,64,12,34.38%,0.31,29 543
19862,kk57281,32,12,34.38%,0.53,56 182
19862,thewags38259,32,12,34.38%,0.06,12 851
19862,Iona_401_2,32,11,34.38%,0.56,42 318
19862,MRMAGOOONTHE5,32,10,34.38%,0.78,40 992
19862,CaptainSwamps,32,13,34.38%,0.34,34 413
19862,Betmar_warrior,64,12,34.38%,0.27,24 204
19873,PTATSOC,67,11,34.33%,0.43,45 328
19874,wells2013,35,15,34.29%,0.26,25 585
19874,RustyKnees,35,15,34.29%,0.23,35 129
19874,Hydroflex,35,12,34.29%,0.49,50 008
19874,TheAdmirale,35,11,34.29%,0.51,44 899
19874,gabrielreich,35,12,34.29%,0.23,31 842
19879,creptcamander,38,12,34.21%,0.58,48 611
19879,Stormbringerusmc,38,12,34.21%,0.34,29 314
19879,RajaRob_2016,76,11,34.21%,0.32,30 170
19879,Growlerman,38,12,34.21%,0.26,29 256
19879,GenMcarthy,38,14,34.21%,0.37,22 232
19879,Taffy2014,38,11,34.21%,0.61,37 930
19879,Shadon_2019,38,12,34.21%,0.34,36 839
19879,Gy_rgy_G_sp_r,38,14,34.21%,0.21,29 349
19887,tinman65_2015,79,12,34.18%,0.39,41 846
19887,pnpinheiro,79,10,34.18%,0.19,14 108
19889,pOPE_oF_dOPE_714,41,12,34.15%,0.29,27 870
19889,Purunpacha,41,11,34.15%,0.22,20 827
19889,Morris28,41,12,34.15%,0.34,23 670
19889,SBDeadly,41,12,34.15%,0.24,30 496
19889,Ranger_Sniper1,82,12,34.15%,0.3,23 388
19889,68gunnie,41,15,34.15%,0.34,41 290
19889,ace_902,41,12,34.15%,0.39,50 717
19896,mark_in_missouri,44,11,34.09%,0.2,38 078
19896,DKM_Mainz,44,11,34.09%,0.86,65 289
19898,Mohsen_Mohammadpour,47,11,34.04%,0.11,28 520
19899,DanTheMan_84,97,12,34.02%,0.35,20 729
19900,CaptainLav,50,11,34%,0.3,34 396
19901,Herakles_Hektor,53,12,33.96%,0.38,30 438
19902,mitomurillo,109,12,33.94%,0.2,22 858
19903,Mark_Grogan,59,15,33.9%,0.51,44 053
19904,STRYKER714,65,12,33.85%,0.57,50 808
19905,lucky227,74,12,33.78%,0.27,17 490
19906,Thierry__L,388,10,33.76%,0.2,13 039
19906,zaius3000,157,12,33.76%,0.3,26 908
19908,ABUNAI_SAMURAI,89,12,33.71%,0.35,39 774
19909,NEALD,131,11,33.59%,0.18,23 439
19910,AdmNimitz2020,143,12,33.57%,0.19,21 097
19911,ViceAdmiralSalty,21,14,33.33%,0.76,49 350
19911,Critta21,27,15,33.33%,0.48,44 131
19911,Lokiwolfe,15,11,33.33%,0.67,39 965
19911,ThisOldManHePlaysGames,15,12,33.33%,0.33,55 351
19911,Thuringen,27,14,33.33%,0.63,63 914
19911,smerf_killer,15,14,33.33%,0.8,58 128
19911,JiveNZ,21,15,33.33%,0.29,35 733
19911,00Snake00,30,12,33.33%,0.37,45 999
19911,HUNT2LIVE,24,12,33.33%,0.54,36 688
19911,Raider7676,18,14,33.33%,0.28,39 547
19911,Diremouse,39,12,33.33%,0.49,30 040
19911,agamemnon_b5,15,14,33.33%,0.53,29 410
19911,solonj,24,15,33.33%,0.38,34 372
19911,crankybear22986,15,15,33.33%,0.27,48 499
19911,ironeagle144,18,14,33.33%,0.56,49 750
19911,Einardolk,15,15,33.33%,0.2,33 115
19911,BamaRama,21,14,33.33%,0.57,62 946
19911,paoma,15,15,33.33%,0.27,11 300
19911,Brohk,15,12,33.33%,0.87,51 454
19911,cjcafiero,15,14,33.33%,0.27,24 892
19911,pato2626,24,15,33.33%,0.38,46 676
19911,BiggerJon,18,13,33.33%,0.5,40 890
19911,JediJoda,36,11,33.33%,0.44,50 678
19911,rushbehind,15,16,33.33%,0.53,59 597
19911,Carolvs,24,11,33.33%,0.54,42 615
19911,Kiwi571,24,12,33.33%,0.67,55 500
19911,warthog12358,54,13,33.33%,0.56,21 717
19911,BLACK_METAL_55,18,15,33.33%,0.56,67 681
19911,maddad1947,69,12,33.33%,0.13,13 907
19911,DarthVader1969,21,15,33.33%,0.48,30 845
19911,OberstSchanrhorst,30,12,33.33%,0.47,31 344
19911,JohnET,15,14,33.33%,0.33,22 971
19911,Mongrel64,15,12,33.33%,0.2,36 688
19911,nicksshed,30,15,33.33%,0.47,32 601
19911,RowenGough,18,14,33.33%,0.17,41 374
19911,Wobblebob,21,15,33.33%,0.19,18 681
19911,Deadly_Daria,15,15,33.33%,0.2,10 622
19911,standtoo89,39,14,33.33%,0.54,66 811
19911,bez1,120,10,33.33%,0.22,27 015
19911,RickRayGordo,42,11,33.33%,0.1,9 106
19911,lingstir,18,12,33.33%,0.78,46 856
19911,TheUltimateGamer14,15,15,33.33%,0.47,45 074
19911,amoladoradelrock,36,12,33.33%,0.44,37 893
19911,JAB777,18,15,33.33%,0.56,45 737
19911,Sailport,30,15,33.33%,0.23,27 508
19911,Back_On_The_Rocks,39,15,33.33%,0.56,42 490
19911,GhostRyd3r,18,12,33.33%,0.44,43 373
19911,Dr_Mauser,15,14,33.33%,1.07,31 590
19911,firemantrix,18,13,33.33%,0.33,30 739
19911,Harmonmj13,21,15,33.33%,0.52,36 937
19911,2T2_Crash,18,11,33.33%,0.83,52 025
19911,Grizzly_716,15,15,33.33%,0.73,49 051
19911,vince_pyman,18,14,33.33%,0.28,19 472
19911,Glacial_Mk1,18,11,33.33%,0.72,55 335
19911,CareerSlayer,15,10,33.33%,0.73,65 163
19911,boabob_1,69,15,33.33%,0.23,19 764
19911,Valentim_2015,27,15,33.33%,0.67,25 285
19911,snaparrubis87,21,14,33.33%,0.24,46 180
19911,Eyaldon,21,13,33.33%,0.29,29 859
19911,ex_lax,15,15,33.33%,0.47,30 903
19911,Watson45,33,13,33.33%,0.3,27 002
19911,Kcove,27,12,33.33%,0.81,62 606
19911,cnlvn,18,14,33.33%,1.0,68 165
19911,Psycho_Sailor,33,12,33.33%,0.7,40 678
19911,VeryStrange,39,11,33.33%,0.67,49 105
19911,SaltyUnion,15,14,33.33%,0.73,55 679
19911,Sea_Jotun,18,13,33.33%,0.67,52 099
19911,OZZY666_2016,18,15,33.33%,0.72,56 630
19911,SeniorChief_Sidney_Rush,24,14,33.33%,0.67,65 649
19911,01101_,18,14,33.33%,0.17,32 757
19911,ic3ssbn,21,15,33.33%,0.38,25 357
19911,Marcelo_de_Biasi,15,15,33.33%,0.27,16 150
19911,rlsimba,48,12,33.33%,0.4,38 064
19911,guille646,21,13,33.33%,0.71,67 590
19911,Moai_89,15,14,33.33%,0.33,42 442
19911,yarrrg_1,42,12,33.33%,0.14,19 043
19911,spartanic1,27,11,33.33%,0.52,41 093
19911,XbToRaAt,27,12,33.33%,0.22,26 735
19911,Ceicil,36,15,33.33%,0.42,39 864
19911,9123_1,24,15,33.33%,0.21,33 398
19911,kermit_364,15,15,33.33%,0.27,27 136
19911,castiron8317,15,14,33.33%,0.33,52 517
19911,capitanefrain3,54,12,33.33%,0.28,37 074
19911,cerberus862,51,13,33.33%,0.35,29 815
19911,mopar555,30,14,33.33%,0.43,31 252
19911,joe295,24,15,33.33%,0.21,15 039
19911,starksfly,30,10,33.33%,0.53,56 683
19911,PlayerTSM,39,15,33.33%,0.38,61 529
19911,muskyface,15,15,33.33%,0.6,36 807
19911,Singularity77,57,10,33.33%,0.42,26 395
19911,Tatorr,30,15,33.33%,0.23,34 730
19911,Filele,21,15,33.33%,0.48,30 340
19911,TwistedD,18,15,33.33%,0.39,45 606
19911,Forefal,15,15,33.33%,0.47,53 181
19911,panamaz28,21,12,33.33%,0.33,35 355
19911,AKATL,18,15,33.33%,0.44,36 895
19911,SackHappyDay,30,15,33.33%,0.33,35 760
19911,reddog50_1,24,15,33.33%,0.58,39 387
19911,JoetheDestroyer0119,15,14,33.33%,0.6,45 996
19911,wil_96115921,21,15,33.33%,0.19,20 009
19911,pupsdad,18,15,33.33%,0.33,27 494
19911,Fareidoon_Rasooli,30,13,33.33%,0.2,24 199
19911,thepaulster1,15,14,33.33%,0.2,29 798
19911,Brooklynz,15,16,33.33%,0.27,30 887
19911,Klarthmieu,15,15,33.33%,0.47,46 884
19911,Almirante2018,27,14,33.33%,0.07,31 970
19911,RAM_Boss,30,14,33.33%,0.5,34 953
19911,DAF_58,33,12,33.33%,0.27,25 310
19911,Xedijaan,15,14,33.33%,0.6,56 532
19911,willgram_invader,24,12,33.33%,0.25,26 369
19911,steelranger1,18,13,33.33%,0.11,37 293
19911,Purdy_20,18,13,33.33%,0.28,44 708
19911,ID1EALOT,15,14,33.33%,0.13,26 038
19911,JohnB_iron,21,15,33.33%,0.43,47 881
19911,rhuwyn42,24,14,33.33%,0.58,48 009
19911,Worgan06,18,15,33.33%,0.28,32 716
19911,RdmlFrontbottom,15,16,33.33%,0.8,48 942
19911,jstinne2,21,15,33.33%,0.43,34 656
19911,buggywheel54,15,15,33.33%,0.53,51 509
19911,Merasmus2716,15,15,33.33%,0.47,30 627
19911,antmangrum,21,14,33.33%,0.57,56 662
19911,NcA_,21,13,33.33%,0.52,61 600
19911,SuwinTzi,15,14,33.33%,0.47,35 607
19911,Cuculi_,21,12,33.33%,0.33,28 390
19911,Macscythe93,15,14,33.33%,0.53,37 905
19911,Gray_Defiance,21,14,33.33%,0.76,65 242
19911,MR_Weezle,18,15,33.33%,0.28,40 521
19911,Guc73,27,14,33.33%,0.19,20 854
19911,dean15t,18,14,33.33%,0.33,43 171
19911,Notoly,27,15,33.33%,0.48,28 755
19911,troy_762,39,15,33.33%,0.28,35 025
19911,QMG_Waz,21,12,33.33%,0.62,56 912
19911,Trunk_Monkey27,15,15,33.33%,0.73,67 027
19911,jyefry43,66,11,33.33%,0.53,31 110
19911,dragonfly1985bb,120,11,33.33%,0.38,37 636
19911,koverd197,15,15,33.33%,0.4,33 280
19911,Fabinho_Mulek_Doido,15,16,33.33%,0.0,18 254
19911,Shock_de_Ordem,39,15,33.33%,0.59,61 975
19911,AfsanCreche,15,14,33.33%,0.47,23 839
19911,walnut8,15,15,33.33%,1.0,83 400
19911,Alpha_Zebra,21,13,33.33%,0.48,38 757
19911,wingless_blade,15,15,33.33%,0.6,43 214
19911,USN32,27,14,33.33%,0.56,38 874
19911,CaptainAlrock,21,13,33.33%,0.19,18 016
19911,chivo1980,18,15,33.33%,0.44,51 536
19911,kindabad,15,15,33.33%,0.4,43 610
19911,sharp_matt822,15,14,33.33%,0.4,37 230
19911,odiel_souza,18,15,33.33%,0.17,22 875
19911,91serious,27,15,33.33%,0.07,18 064
19911,KingKronos24,18,11,33.33%,0.72,67 278
19911,Z_Man,21,15,33.33%,0.38,29 018
19911,Styxly3_marksman,18,16,33.33%,0.5,50 504
19911,VanaChan,15,14,33.33%,0.67,37 691
19911,Panda_913,24,15,33.33%,0.29,37 186
19911,Kietay,24,13,33.33%,0.54,58 177
19911,FERLOVA,15,15,33.33%,0.13,8 242
19911,Medicine_Rx,18,15,33.33%,0.28,48 121
20068,rockguderian,133,11,33.08%,0.2,35 911
20069,usstexarkana,115,12,33.04%,0.33,33 695
20070,CaptCaleb,100,11,33%,0.25,18 315
20071,Tiger_169,288,12,32.99%,0.11,10 406
20072,smokystover,134,11,32.84%,0.37,35 672
20073,MrsPotatoHead,198,10,32.83%,0.28,24 546
20074,perry625,64,12,32.81%,0.19,11 179
20075,feelingllucky,61,12,32.79%,0.25,37 502
20075,Drbrotherman,61,11,32.79%,0.23,29 112
20077,DownDave,58,15,32.76%,0.45,32 434
20078,federico_ghilig,55,12,32.73%,0.22,26 240
20079,zeber,49,12,32.65%,0.39,35 718
20080,oSeveno,46,14,32.61%,0.35,33 673
20080,deadridersxx,46,12,32.61%,0.74,63 630
20080,Fennic59,46,11,32.61%,0.46,38 505
20080,EL_CHAKA_mc5,46,14,32.61%,0.54,38 995
20084,Rylehira,86,10,32.56%,0.55,42 988
20084,Harley_Reaper,43,14,32.56%,0.3,35 569
20086,CommanderJBoy,40,13,32.5%,0.35,27 475
20086,irubi_1000,40,12,32.5%,0.1,22 720
20086,Donald192001,40,12,32.5%,0.55,50 896
20086,S_Barroso_1,240,12,32.5%,0.21,17 793
20090,danger141971,37,12,32.43%,0.43,37 466
20090,Widget422,37,12,32.43%,0.54,37 182
20090,ionizedx,37,15,32.43%,0.24,28 764
20090,_Fleet,37,11,32.43%,0.51,19 651
20090,Quentin_McHale,37,13,32.43%,0.32,11 757
20095,quicktrack,34,14,32.35%,0.29,18 061
20095,Miker557,34,12,32.35%,0.35,37 253
20095,Katzchen12,34,14,32.35%,0.44,31 861
20095,HECTORROSSI,34,14,32.35%,0.09,18 834
20095,ERPP,34,13,32.35%,0.56,42 928
20095,moeby,34,12,32.35%,0.32,24 084
20095,Salty_Tomato_Ghost,34,15,32.35%,0.56,44 642
20095,lellogf,68,10,32.35%,0.56,40 561
20103,vtr_3,96,12,32.29%,0.16,17 291
20104,crashtrucker,31,15,32.26%,0.19,31 635
20104,Ghost_15,31,11,32.26%,0.61,41 527
20104,SGTPain2U,31,15,32.26%,0.42,34 116
20104,SD307,31,12,32.26%,0.35,29 418
20104,Player_5566335309,31,15,32.26%,0.48,34 838
20104,plutia_planeptune,31,15,32.26%,0.26,22 719
20104,nal1_2019,31,15,32.26%,0.32,36 796
20104,TLJ_NA,31,15,32.26%,0.58,50 983
20104,Larry_Probert,31,15,32.26%,0.19,18 842
20113,RightEdge,90,10,32.22%,0.41,35 222
20114,Waterfrontray,28,15,32.14%,0.21,27 438
20114,Greyghost707,28,14,32.14%,0.18,23 171
20114,py3eta,28,15,32.14%,0.32,29 418
20114,marianom85,28,15,32.14%,0.61,49 428
20114,fabriciobismarck,28,12,32.14%,0.57,43 445
20114,Mahmoud_Elsayed,28,14,32.14%,0.39,41 128
20114,chessteve,28,11,32.14%,0.14,24 135
20114,BattleShooter69,28,15,32.14%,0.39,39 834
20114,Gamer_xD_sniper,28,15,32.14%,0.36,41 834
20123,Cemms_1,81,12,32.1%,0.05,9 913
20124,1835_Texas,106,11,32.08%,0.22,19 302
20124,olaf_grimtooth,53,11,32.08%,0.25,23 910
20126,gtm900,25,14,32%,0.32,17 596
20126,terry74rj,50,15,32%,0.3,26 121
20126,freezerspace,25,11,32%,0.32,32 714
20126,allwaysridin,25,15,32%,0.28,24 409
20126,capitan789,25,13,32%,0.48,43 822
20126,The_Great_Fox,25,11,32%,0.4,37 398
20126,pivot_42,25,12,32%,0.28,32 866
20126,JaggerJacks,25,15,32%,0.48,56 977
20126,tom_8931,25,15,32%,0.2,19 463
20126,Performance1982,25,15,32%,0.44,47 155
20136,filips1234,22,15,31.82%,0.55,56 266
20136,jethall,22,15,31.82%,0.73,60 698
20136,pwrup,44,15,31.82%,0.34,35 161
20136,mrswimmy,22,14,31.82%,0.59,47 501
20136,Castle6,22,15,31.82%,0.36,40 460
20136,WalkerSteele,44,14,31.82%,0.34,26 387
20136,radicalnomad,22,15,31.82%,0.32,19 608
20136,Antonio196302,22,14,31.82%,0.5,34 969
20136,rozzen123,22,15,31.82%,0.41,53 803
20136,ahab_2015,22,12,31.82%,0.14,44 628
20136,DavidLYOKO3797,22,14,31.82%,0.36,31 212
20136,Luchobetoalfa,110,12,31.82%,0.18,24 333
20136,rotess_1,22,16,31.82%,0.45,31 953
20136,RKS2010,22,15,31.82%,0.77,50 788
20136,Cicero78,22,15,31.82%,0.09,30 384
20136,Chokallate,22,15,31.82%,0.5,36 746
20152,Poletramp,85,14,31.76%,0.44,29 298
20153,socialism_ua,63,12,31.75%,0.24,32 727
20154,Major_Pain_Sr,104,10,31.73%,0.3,24 513
20155,feliep_1,41,14,31.71%,0.63,48 827
20155,scott_harrison_warrior,123,12,31.71%,0.2,18 802
20155,Will_W,41,14,31.71%,0.27,34 457
20155,motherkorea,41,12,31.71%,0.56,47 288
20159,poolspazz,101,12,31.68%,0.22,13 932
20160,Hollywood06,19,15,31.58%,0.37,39 460
20160,paladinusa,19,14,31.58%,0.47,55 268
20160,surgroom1,19,15,31.58%,0.32,28 248
20160,CAPT_Rodrigues,19,15,31.58%,0.68,25 318
20160,IAMABANANA2222,19,15,31.58%,0.63,42 846
20160,domuz,76,12,31.58%,0.21,14 871
20160,BWfan,19,14,31.58%,0.21,25 638
20160,Genocyde1,38,12,31.58%,0.37,35 697
20160,Gunner58_1,95,12,31.58%,0.4,38 821
20160,aids007,19,15,31.58%,0.11,9 925
20160,j0se10,19,15,31.58%,0.63,43 321
20160,BigGameHunter101,19,15,31.58%,0.74,64 514
20160,csb8134,38,10,31.58%,0.26,31 610
20160,redwolfar117,19,15,31.58%,0.53,34 172
20160,Steamer_Bill,19,15,31.58%,0.68,34 742
20160,Claudio_Marcus_Ferreira,19,12,31.58%,0.16,20 161
20160,tkxpm,19,15,31.58%,0.32,31 166
20160,Gabe_Dutto,38,15,31.58%,0.39,41 792
20160,bearslope1983,19,15,31.58%,0.21,16 170
20160,bigballerbob69,19,15,31.58%,0.11,28 044
20160,abhoss,38,15,31.58%,0.13,28 022
20181,bosummongo,35,10,31.43%,0.23,25 467
20181,anyscophie,35,14,31.43%,0.63,47 752
20181,mannyd25,35,15,31.43%,0.11,24 517
20181,aaayey,35,12,31.43%,0.43,30 659
20185,privatedm,51,12,31.37%,0.35,37 445
20186,EasyEight,16,13,31.25%,0.31,45 354
20186,Irishwind,16,14,31.25%,0.75,58 085
20186,osaerisxero,16,16,31.25%,0.31,29 270
20186,crazycarey,16,12,31.25%,0.25,34 630
20186,ivanhoffmanjr,16,16,31.25%,0.31,27 566
20186,CptWoofy,16,16,31.25%,0.5,42 841
20186,hirsch1,16,15,31.25%,0.31,25 884
20186,_Nightrider,32,15,31.25%,0.16,25 585
20186,PvtBelgarion,32,15,31.25%,0.25,29 706
20186,Claymore1314,32,14,31.25%,0.16,19 886
20186,iceandfire,32,14,31.25%,0.03,10 624
20186,dionysiaca,16,12,31.25%,0.44,46 356
20186,The_Pheasant_Plucker,16,15,31.25%,0.75,49 771
20186,Alone_Break,16,14,31.25%,0.75,33 556
20186,Bajesus,16,14,31.25%,0.5,47 086
20186,jobooooo,48,12,31.25%,0.6,42 121
20186,deathcenter,16,15,31.25%,0.12,22 900
20186,RANGER_2004,16,15,31.25%,0.25,25 832
20186,reizzel1,16,16,31.25%,0.06,19 208
20186,Frank_479,16,15,31.25%,0.62,56 758
20186,doobin,16,15,31.25%,0.38,18 413
20186,FlyingMind,16,15,31.25%,0.75,70 513
20186,BrownGDS,16,14,31.25%,0.44,42 797
20186,CommanderCody_CC,16,15,31.25%,0.44,45 100
20186,gotdadrop,16,14,31.25%,0.25,38 408
20186,KIDD_100_Shellback,16,13,31.25%,0.94,65 434
20186,X_K_A,48,11,31.25%,0.21,13 880
20186,WAchter_2,16,13,31.25%,0.25,26 534
20186,tpoore9,16,14,31.25%,0.38,23 706
20186,Dark_Dragon_Duchess,16,15,31.25%,0.31,29 540
20186,Sid2019,128,12,31.25%,0.23,29 513
20186,gamba_2019,16,15,31.25%,0.12,13 805
20186,Yevchenko,16,15,31.25%,0.25,23 992
20186,eveningtap,32,15,31.25%,0.34,18 028
20186,Detradin,16,15,31.25%,0.38,37 800
20186,Karambit2K,16,16,31.25%,0.44,48 939
20186,DatJordo85,16,15,31.25%,0.19,9 065
20186,ElDenuk,16,15,31.25%,0.75,56 678
20224,chauncygardener,93,10,31.18%,0.35,24 326
20225,zgunbear1,116,11,31.03%,0.35,31 797
20225,Trump_loves_Stormy,29,15,31.03%,0.55,48 180
20225,Ralex_sniper,29,15,31.03%,0.34,47 622
20225,Fritz_59,29,12,31.03%,0.28,51 831
20225,Steveoak5,29,12,31.03%,0.14,21 362
20225,mak1355,29,15,31.03%,0.14,28 724
20225,zezaotal,29,13,31.03%,0.66,58 675
20225,CPT_Bee,29,14,31.03%,0.07,24 411
20233,Killer_Marconis,71,14,30.99%,0.31,31 797
20234,born3030,42,12,30.95%,0.26,28 392
20234,prestes13,42,12,30.95%,0.19,27 940
20236,ESTEVEZ92,55,12,30.91%,0.25,21 747
20236,Theodoric_destroyer,55,10,30.91%,0.15,19 608
20236,BorisBagdasaryan,55,12,30.91%,0.49,42 877
20239,einsteinxx,133,10,30.83%,0.11,8 070
20240,djragente99,26,14,30.77%,0.54,46 504
20240,Knightness,39,12,30.77%,0.18,29 167
20240,SaltyDogNC,26,15,30.77%,0.54,38 214
20240,sixstring_1,26,15,30.77%,0.62,32 617
20240,TMO_Igor,65,10,30.77%,0.23,33 552
20240,Tinman53,26,16,30.77%,0.35,36 717
20240,John_Hunter,39,12,30.77%,0.15,28 790
20240,H3C___,26,13,30.77%,0.62,38 854
20240,TheArchangelMichael,26,15,30.77%,0.15,23 281
20240,Orcland_CR,182,10,30.77%,0.24,30 682
20240,K31owner_Sphynx,26,14,30.77%,0.46,48 596
20240,Glier,26,15,30.77%,0.46,34 752
20252,BigRed75N,114,10,30.7%,0.24,24 287
20253,Santa_18,49,12,30.61%,0.14,20 218
20253,Dukz007,49,15,30.61%,0.1,18 543
20255,ElwoodII,36,15,30.56%,0.06,20 490
20255,littletork,108,14,30.56%,0.16,14 175
20255,WoIverIne_XXX,36,15,30.56%,0.58,44 225
20255,marino960,36,15,30.56%,0.11,21 770
20259,anddn,59,11,30.51%,0.46,33 480
20260,canadian_falcon,23,15,30.43%,0.35,45 234
20260,dsbrenton,23,12,30.43%,0.26,24 666
20260,math_guy,23,14,30.43%,0.13,27 984
20260,yossarian_15,23,14,30.43%,0.43,36 402
20260,ToNyWaidmanns,23,15,30.43%,0.74,59 218
20260,EP_Seahawk,23,12,30.43%,0.57,48 315
20260,Viper1204,23,15,30.43%,0.26,24 214
20260,Unohobo,23,15,30.43%,0.57,66 222
20260,Jester_62,23,13,30.43%,0.48,45 728
20260,Frank_K_,23,15,30.43%,0.26,35 093
20260,westport_sniper,23,15,30.43%,0.35,45 483
20271,0d1n,56,12,30.36%,0.54,41 049
20272,Com4tablyNumb,33,10,30.3%,0.36,49 960
20272,Darmin_Montiel,33,14,30.3%,0.21,27 353
20274,Turret2Gunner,43,15,30.23%,0.21,24 088
20274,Leonzes,43,15,30.23%,0.35,35 181
20276,Enormus1,20,15,30%,0.35,25 880
20276,BadRadDad78,30,15,30%,0.23,39 689
20276,Capt_Moroni,20,15,30%,0.65,40 118
20276,data1980,40,12,30%,0.25,20 886
20276,Tokyo_very_hot,20,11,30%,1.0,82 601
20276,KingKuhn,30,11,30%,0.43,20 184
20276,Mad_Crow_Disease,20,12,30%,0.55,54 094
20276,coothunter,20,15,30%,0.6,32 788
20276,foxfast,20,12,30%,0.55,46 640
20276,USMC414,20,15,30%,0.1,29 467
20276,Rip_593,20,15,30%,0.0,14 059
20276,Taskforce_us,40,15,30%,0.65,59 724
20276,htc16,30,15,30%,0.4,30 952
20276,U24u,30,13,30%,0.27,26 088
20276,Admiral_Jellicoe_1916,20,14,30%,0.4,53 403
20276,MERLIN_666,40,12,30%,0.38,37 750
20276,mello_135,20,15,30%,0.1,36 656
20276,Vessltr,20,15,30%,0.4,29 409
20276,N90N,20,14,30%,0.25,11 427
20276,Wolfiiee,20,15,30%,0.25,22 737
20296,WutenderKrieger,57,14,29.82%,0.32,31 117
20297,Alkan_1,84,12,29.76%,0.43,42 829
20298,GarbageMan007,37,14,29.73%,0.43,23 851
20299,Alpha_64,155,12,29.68%,0.23,21 410
20300,sangaire,27,15,29.63%,0.7,51 859
20300,QM3,27,15,29.63%,0.74,55 206
20300,__Crissaegrim__,27,11,29.63%,0.44,49 333
20300,TheGhostWarrior1,27,14,29.63%,0.41,41 172
20300,Murphy1966,54,12,29.63%,0.28,24 653
20300,AimBotSwitch,27,15,29.63%,0.15,16 672
20300,Insertar_Nombre_Aqui,27,13,29.63%,0.7,35 846
20307,taubiota,44,12,29.55%,0.16,25 649
20308,HammerJG,17,14,29.41%,0.29,40 094
20308,regnev,17,12,29.41%,0.18,42 526
20308,Embriel,17,15,29.41%,0.53,33 382
20308,raider0120,17,15,29.41%,0.29,40 955
20308,diesertcommander,17,14,29.41%,0.53,43 888
20308,VZLAJUANR,17,15,29.41%,0.35,31 989
20308,mr_blonde_2015,17,16,29.41%,0.59,51 571
20308,SoNiCDelux,17,13,29.41%,0.82,69 728
20308,Hoot64,17,14,29.41%,0.41,41 631
20308,sponge_towels,17,14,29.41%,0.65,36 931
20308,bzalivan36,34,15,29.41%,0.09,16 123
20308,shaladin,17,14,29.41%,0.12,13 505
20308,SEC_NOLA,17,14,29.41%,0.47,34 197
20308,Ridden_Excaliber,17,14,29.41%,0.82,59 381
20308,ReturnToBase61,17,15,29.41%,0.24,15 432
20308,NYkid1981,34,12,29.41%,0.38,45 878
20308,OBJECTofVISION,17,15,29.41%,0.53,42 503
20308,ThePlutoniumDragon,17,12,29.41%,0.41,33 038
20308,StormVulture482ND,17,15,29.41%,0.88,62 035
20308,nighttyrant666,17,15,29.41%,0.47,32 339
20308,Ira_222,17,14,29.41%,0.47,17 748
20308,WranglerDan,17,14,29.41%,0.47,39 088
20308,Gunners187,17,15,29.41%,0.41,36 744
20308,Bigley_Covfefe,17,16,29.41%,0.18,33 356
20308,madmuskrat62,17,16,29.41%,0.18,30 692
20308,JTimber23,34,15,29.41%,0.35,41 528
20308,kalibaraik,17,15,29.41%,0.53,35 762
20308,republicofalberta,17,15,29.41%,0.29,45 238
20308,gondorson,17,15,29.41%,0.12,19 849
20337,FOXWING5,58,12,29.31%,0.09,23 201
20338,Tonytiger62,24,12,29.17%,0.38,37 628
20338,LittleH_H_H,24,15,29.17%,0.33,33 940
20338,VentusDeus,24,15,29.17%,0.29,33 607
20338,FOXTROT1223,24,15,29.17%,0.38,32 255
20338,FierceBear10,24,12,29.17%,0.54,47 363
20338,lisi_1,24,15,29.17%,0.5,44 767
20338,Crimson_Castle,24,14,29.17%,0.29,37 576
20345,Capt_Soupy,55,12,29.09%,0.25,15 479
20346,jmrobin,31,15,29.03%,0.06,14 131
20346,bearcreek101,31,15,29.03%,0.19,16 149
20346,Taskorn,31,15,29.03%,0.19,18 574
