,Battles,Winrate,PR,Avg.frags,Avg.damage
631,45,55.56,1569,1.2,63160
631,54,51.85,1569,1.06,65463
634,51,72.55,1568,1.06,56389
635,54,46.3,1566,0.91,70914
635,89,42.7,1566,0.82,74517
635,95,64.21,1566,0.95,61600
635,139,53.96,1566,0.92,68770
639,365,50.96,1565,1.08,65204
639,49,61.22,1565,1.16,58621
641,92,46.74,1563,1.13,67645
641,77,58.44,1563,0.91,65104
643,256,58.59,1562,1.05,64087
644,101,69.31,1561,0.93,59426
644,40,77.5,1561,1.1,60333
646,44,52.27,1560,0.86,71102
646,56,58.93,1560,1.12,64880
648,52,55.77,1559,1.13,69556
649,88,59.09,1558,1.31,67368
649,119,61.34,1558,0.86,64430
649,63,46.03,1558,0.86,72150
649,94,51.06,1558,1.17,65119
653,80,52.5,1557,1.25,60512
653,50,46,1557,0.7,77475
655,66,59.09,1556,1.09,63000
655,93,53.76,1556,0.88,69037
657,93,49.46,1555,1.02,68176
657,88,52.27,1555,1.27,61989
659,108,51.85,1554,1.14,74348
659,49,53.06,1554,1.18,62982
659,86,47.67,1554,1.35,69149
659,67,50.75,1554,1.27,71497
663,63,55.56,1553,0.63,73171
663,44,45.45,1553,1.05,70383
663,64,68.75,1553,0.88,60444
666,48,52.08,1552,1.15,73493
666,127,55.12,1552,1.04,63371
666,40,55,1552,1.32,59161
666,72,44.44,1552,0.74,74550
666,59,52.54,1552,1.15,62556
671,85,51.76,1551,1.01,67094
671,61,55.74,1551,1.05,62927
671,51,43.14,1551,1.08,68248
674,45,44.44,1549,0.96,71010
675,62,56.45,1548,1.03,62746
675,57,63.16,1548,1.07,67670
675,73,54.79,1548,1.15,63206
678,41,68.29,1547,0.98,58234
679,44,50,1546,1.07,64965
679,151,50.99,1546,0.95,69613
679,110,59.09,1546,0.93,63376
682,92,47.83,1545,1.09,66698
682,74,52.7,1545,0.97,67236
682,73,47.95,1545,0.99,68020
685,43,62.79,1544,0.6,68637
685,77,59.74,1544,0.94,70051
685,58,48.28,1544,0.91,68821
688,59,50.85,1543,0.88,79073
689,44,61.36,1542,1.09,58953
689,74,59.46,1542,0.91,65145
691,41,58.54,1539,1.12,59267
691,40,55,1539,0.82,67344
693,199,56.78,1538,1.04,61844
694,113,46.02,1537,1.35,60486
695,136,55.88,1536,0.97,63558
695,102,52.94,1536,1.02,65814
695,57,57.89,1536,0.93,63652
695,73,61.64,1536,0.84,66141
699,55,67.27,1535,0.78,65027
700,334,54.79,1534,0.97,65727
700,48,52.08,1534,1.04,66146
700,62,46.77,1534,1.15,66770
700,63,58.73,1534,0.81,65644
704,50,54,1533,0.88,66355
705,65,60,1532,1.15,57912
705,157,52.87,1532,0.76,70186
705,50,58,1532,0.98,62566
705,43,44.19,1532,1.16,65145
705,65,47.69,1532,0.85,71575
710,67,59.7,1531,1.21,67934
710,71,56.34,1531,0.85,65752
712,137,53.28,1530,0.93,65499
712,97,57.73,1530,1.25,56691
712,114,52.63,1530,1.0,64455
712,61,60.66,1530,0.89,73531
712,56,55.36,1530,1.16,62094
712,87,56.32,1530,0.98,63105
718,69,55.07,1529,0.88,67936
718,46,41.3,1529,1.26,65337
720,71,63.38,1528,1.37,51784
720,79,62.03,1528,1.14,58524
720,74,56.76,1528,1.31,61631
723,53,45.28,1526,1.04,66864
723,86,58.14,1526,0.94,64107
725,68,58.82,1525,1.03,69530
726,69,57.97,1524,1.14,59403
727,69,44.93,1523,0.91,69404
727,92,52.17,1523,0.97,67229
727,88,57.95,1523,1.06,60345
727,151,45.7,1523,0.99,68364
731,57,49.12,1522,1.09,66207
731,52,53.85,1522,1.04,64838
731,47,57.45,1522,0.98,69733
731,54,46.3,1522,0.91,69058
731,48,62.5,1522,0.96,61625
731,86,39.53,1522,1.14,68203
737,54,57.41,1521,0.94,73694
737,85,49.41,1521,0.94,66986
737,54,50,1521,1.19,72737
740,71,49.3,1520,1.0,66781
740,57,63.16,1520,1.23,60793
740,46,45.65,1520,1.2,63295
743,226,56.64,1518,0.95,66319
744,73,58.9,1516,1.12,58513
745,43,60.47,1515,1.0,64320
746,172,55.81,1514,0.73,68441
746,105,40.95,1514,1.03,72469
748,84,47.62,1512,1.01,66690
748,114,60.53,1512,0.92,63546
748,93,56.99,1512,1.4,57988
748,83,51.81,1512,1.28,61056
752,89,58.43,1511,0.91,62391
752,49,48.98,1511,0.98,65626
754,54,57.41,1508,0.85,70546
754,41,46.34,1508,0.76,78898
756,56,78.57,1507,0.93,61599
756,94,52.13,1507,0.81,67567
758,66,54.55,1506,0.89,65996
759,66,51.52,1505,0.92,65357
759,95,53.68,1505,0.93,64179
759,90,51.11,1505,1.02,64993
762,64,50,1504,1.03,63755
762,51,49.02,1504,1.0,76019
762,45,48.89,1504,0.73,72525
